hiver_2015,hiver_2016,permeabilite_sol,resistance,au_dessus_60e_parallele
5.336421092,9.946864479,13.12243174,-1.340083615,non
5.338071693,19.32763804,11.01734713,0.858851062,non
5.338486504,8.173947963,8.166463229,1.390438968,non
5.338731457,9.106993286,10.15813384,-1.119742543,non
5.341293994,-3.802863466,9.569765805,-1.23656083,oui
5.34358596,-15.11529241,9.312515229,-0.959385954,oui
5.345343219,8.391541822,13.47801688,1.336031582,non
5.349709045,7.737806554,10.50508334,1.321027313,non
5.352313683,13.29053703,10.7296785,1.112052784,non
5.354175267,14.59231463,9.676304014,-1.224219406,non
5.370952459,7.532547703,9.194560587,-0.833780174,non
5.373811241,10.7754968,7.431777956,0.968545127,non
5.377634825,9.620972478,12.19004505,-1.145961946,non
5.384058186,17.30211683,10.33594915,0.146797988,non
5.385201443,8.410710212,11.07612777,1.26290648,non
5.385721559,-12.46354873,9.226483851,-0.481399355,oui
5.38656654,10.04535343,9.098190528,1.327613818,non
5.387562825,7.437665607,12.58365617,-0.065673534,non
5.395427571,9.051044024,9.723033852,-0.713427226,non
5.404161645,7.722932856,7.879408511,0.355953231,non
5.404464697,10.94332184,7.823833837,1.390438968,non
5.409450234,7.3602626,7.843638084,0.445923047,non
5.416519956,10.58673931,12.5605641,1.127344574,non
5.417202613,1.734700556,10.91045422,-1.388098882,non
5.421252999,10.70119601,10.68602276,1.412383373,non
5.421478062,9.100416351,6.889928298,1.230438319,non
5.425850921,6.995622349,12.54330189,1,non
5.425943353,11.59428293,9.867484348,-0.343824637,non
5.43108763,8.664521995,10.85899273,0.858851062,non
5.431368117,10.9006874,8.746175152,1.311883269,non
5.434183586,11.27990865,10.7025983,0.078175099,non
5.443006049,13.16242873,9.550643679,-1.008812136,non
5.446826011,10.11306022,11.20704954,0.642031925,non
5.448116174,10.26260735,9.746032699,0.680754788,non
5.452086919,-6.708304551,6.157330315,-1.145961946,oui
5.455201235,11.18009069,8.898856575,-1.405910518,non
5.460669433,9.242059026,8.990479071,-0.995564509,non
5.466453705,-11.03740356,13.17526428,1.112052784,oui
5.474674854,8.773191475,8.045232132,-1.340083615,non
5.478307294,9.0317732,6.791384547,1.017545234,non
5.484197092,7.108757116,9.469127943,1.376225513,non
5.48472322,9.570618891,12.00193426,-0.675262089,non
5.486453315,-11.01910226,7.254726622,-0.499011777,oui
5.499477338,13.33961577,7.834311216,-1.02619861,non
5.50667213,-8.449092998,10.14877287,-0.109400073,oui
5.51272142,9.321243936,9.872543412,-0.713427226,non
5.514456828,12.82639807,9.812380338,-1.307156892,non
5.51921457,10.79934455,5.961443346,1.217904579,non
5.533356709,13.41549223,8.949951987,1.153252282,non
5.534316871,5.565812497,10.12362307,1.376225513,non
5.539851169,10.24702277,9.47799779,0.843858213,non
5.540477178,12.98960497,9.832962203,-0.713427226,non
5.544246835,8.525022922,11.13153874,1,non
5.554826634,10.76072476,10.25566351,-1.257223602,non
5.55677672,10.64626022,13.44045475,-1.373289779,non
5.557837972,-13.06107322,10.13742238,0.078175099,oui
5.55875186,9.39433274,9.137817213,-1.392670117,non
5.568924005,8.768465529,8.418711584,0.146797988,non
5.569735996,8.122167493,10.67743031,-0.63085344,non
5.572739165,7.230568267,11.80599272,-1.388098882,non
5.580138092,8.405344997,10.38462076,0.843858213,non
5.580300559,12.97597036,14.21590812,-1.331874875,non
5.580923215,4.724296956,9.21592007,1.034771586,non
5.591331085,7.694077075,7.278478077,1.230438319,non
5.605916391,10.01341453,7.539339347,-1.408399001,non
5.607665792,-7.682270668,10.45343768,-0.457784658,oui
5.608939533,14.21934198,8.302018867,0.66423712,non
5.611758565,8.730322885,10.74999207,1.413435276,non
5.612274592,12.18731601,11.1560428,-1.307156892,non
5.622080131,5.139884695,6.582828317,-1.388098882,non
5.627341693,5.805034082,10.32276603,0.307281041,non
5.636079166,-9.564268918,10.7478593,-1.008812136,oui
5.646624947,9.697084165,10.38275175,-1.316506863,non
5.648628963,12.36760454,9.753895281,1.321027313,non
5.6527773,6.702893206,11.38993528,-0.691700078,non
5.656997271,-8.277400566,11.45077138,0.642031925,oui
5.6609196,-12.05720303,8.983696514,1.376225513,oui
5.664189308,6.940418207,9.729830051,1.251442223,non
5.668629871,7.958734657,12.08574875,1,non
5.671399965,9.097106937,9.143356035,1.034771586,non
5.672694409,8.352377415,11.36916697,-1.408399001,non
5.676896893,7.121641751,10.03725745,0.445923047,non
5.677007334,12.81894858,12.2803215,-1.119742543,non
5.678156257,12.20640363,9.530537025,1.381773291,non
5.685435609,14.28140938,12.22322797,-1.23656083,non
5.6951864,8.988793047,13.04753485,0.878605566,non
5.6964423,16.55781948,13.91179128,-1.316506863,non
5.699351207,7.658963811,12.03272066,1.370246451,non
5.700104253,15.22013908,10.49182745,1.26290648,non
5.701188201,9.070853337,11.5840078,1.376225513,non
5.704106266,12.10513055,11.56523583,1.138581828,non
5.705633439,-12.778874,12.72539182,-0.848872489,oui
5.707652134,10.45698682,8.452572072,-0.457784658,non
5.713799902,11.04063643,10.08700681,-1.008812136,non
5.713822246,14.36118987,10.25936515,-1.388098882,non
5.714057082,-12.40348126,9.693034169,0.469610403,oui
5.717199626,11.32426057,14.48580977,1.412383373,non
5.718869026,10.14909443,10.85849024,-1.257223602,non
5.724197197,12.15351735,8.883868102,1.217904579,non
5.726489295,-11.18077976,6.82689122,1.327613818,oui
5.731778144,8.398102054,10.1084527,1.376225513,non
5.738762204,9.833174082,8.942744242,-0.319487589,non
5.738865971,13.45397406,10.04735739,1.410888853,non
5.742387187,8.500547943,10.36033725,0.986635113,non
5.744329069,-14.05506228,12.00092472,0.702591175,oui
5.744965661,11.14629131,10.20945208,-0.499011777,non
5.745180305,-11.6663584,11.51318545,0.288926378,oui
5.751011041,8.559052917,13.99486453,0.66423712,non
5.751848555,6.377753196,9.730755462,-0.276661441,non
5.755754623,10.88608333,13.65818778,1.385650042,non
5.764918688,-11.42562154,10.86587761,1.251442223,oui
5.768524362,8.94279934,7.914515006,0.078175099,non
5.778067597,8.616146281,9.237516022,1.138581828,non
5.778420799,7.376674974,7.485283529,-1.411691414,non
5.778471354,10.44230688,9.282899807,-0.995564509,non
5.790467502,8.105074347,11.37052211,0.445923047,non
5.795033814,12.17225452,9.92034418,-1.257223602,non
5.798380334,11.35111013,12.37736458,-0.090670539,non
5.801684404,10.33610534,9.715926151,-1.160452263,non
5.805336646,7.648570175,9.517945071,1.336031582,non
5.805527454,7.497837376,9.224173735,-0.109400073,non
5.806436473,6.998438991,8.678408701,-1.38309264,non
5.807442667,8.354942147,7.990225893,0.878605566,non
5.808939142,2.999445265,10.45657771,0.307281041,non
5.815294495,8.906368554,9.319816197,-0.675262089,non
5.816330916,12.08807955,11.73959506,-0.977628417,non
5.819513218,9.518441311,10.97095381,1.138581828,non
5.825133565,15.31448291,9.531637513,-0.848872489,non
5.827389305,13.30607407,11.63049663,0.680754788,non
5.829156034,10.04284771,10.69576799,0.510704712,non
5.831172088,6.468059878,10.91775746,-0.343824637,non
5.835387604,6.082048197,10.70048372,-0.134342216,non
5.837399898,5.601195194,10.61199898,1.409477773,non
5.844871556,7.225851229,8.634311851,-0.252067502,non
5.850432437,9.183313315,10.67629571,0.053166824,non
5.852905449,4.105749651,8.208904799,-0.653160109,non
5.857061768,-10.47093511,9.393130565,0.307281041,oui
5.875350467,7.105103025,11.66486871,0.533969634,non
5.876626595,15.26160643,9.175611265,-0.63085344,non
5.878804929,-13.18293554,9.635310814,0.680754788,oui
5.881047224,13.96469135,8.576558937,0.078175099,non
5.888447158,10.74182377,9.62472657,-1.104275898,non
5.891200624,10.02061404,14.51269443,0.858851062,non
5.894050299,10.53608934,9.912381554,1.327613818,non
5.895066273,14.28130226,8.900457285,1.26290648,non
5.896028843,-6.02633719,13.94442395,-0.481399355,oui
5.89744347,9.523733888,7.719678504,-0.675262089,non
5.902250623,6.771213963,13.26762347,0.823636811,non
5.912575061,8.768609881,9.925855718,0.053166824,non
5.913900072,6.656278731,12.37767381,-1.008812136,non
5.916242385,8.965146995,7.806608008,-1.245562797,non
5.925240429,10.90586027,7.819404598,-0.713427226,non
5.925336139,10.4737953,6.572241798,-1.408399001,non
5.926047262,-10.87076038,10.0364912,-1.405910518,oui
5.931077359,9.061473341,9.202354957,0.680754788,non
5.938455072,14.2374157,9.119143013,-0.691700078,non
5.941250906,12.29561464,11.83237262,-1.145961946,non
5.947545077,10.21761468,11.03567345,-0.109400073,non
5.950114195,9.93015898,9.848157586,-1.411691414,non
5.950312059,-8.386824518,7.293080014,-0.653160109,oui
5.950367351,17.10903854,9.932285846,-1.145961946,non
5.953853336,9.467418047,12.18781679,1.407209885,non
5.953982793,12.80822529,10.11396878,-0.545539798,non
5.954056104,14.49002894,8.008142938,-1.340083615,non
5.957149184,10.09633234,13.2693697,0.803157296,non
5.95923386,8.698807238,9.152066721,-1.104275898,non
5.959805472,11.66555495,12.04017397,-1.410446116,non
5.96154369,10.9909059,15.51794074,-0.977628417,non
5.965527232,12.24973313,12.73003934,-1.104275898,non
5.965761663,-8.046296954,8.998464434,-1.388098882,oui
5.967985006,9.204668303,9.649612619,1.376225513,non
5.968342613,8.59210196,9.638887402,1.217904579,non
5.970840934,9.909406867,16.15837052,1.327613818,non
5.972738713,11.11939067,7.662480382,-0.499011777,non
5.982241595,6.110822856,8.104558472,1.153252282,non
5.984239491,4.478453044,10.05118181,0.355953231,non
5.99524755,13.34623297,8.952584974,0.724207381,non
5.998656134,9.383953472,8.230732672,1.311883269,non
5.999186497,9.043528579,8.484979642,-1.379053425,non
6.011742297,12.74607572,7.359627741,1.230438319,non
6.017851201,-7.728963245,11.83540124,1.034771586,oui
6.020639535,10.81531703,9.147880771,1.217904579,non
6.023519485,6.844798791,7.517343218,-1.331874875,non
6.024609909,14.94824303,7.770519258,0.053166824,non
6.029351024,13.94695714,10.85496822,-1.104275898,non
6.031813936,7.188154825,11.96987003,1.410888853,non
6.035462413,12.16906534,11.1419661,-0.499011777,non
6.037114199,-10.70466068,8.780076567,-1.245562797,oui
6.040691698,6.052679077,9.559427124,0.078175099,non
6.042018346,8.211398488,13.06721631,1.409477773,non
6.045074726,6.958747447,12.57627107,1.370246451,non
6.045278431,-10.97666597,11.24322696,1.321027313,oui
6.054051213,9.872112703,10.31594709,0.053166824,non
6.054191447,8.895326127,7.61736035,0.264374828,non
6.062424752,9.147790243,11.45615104,1.409477773,non
6.073084947,13.49125154,6.758251655,-0.653160109,non
6.076749087,12.70529744,9.869019121,1.327613818,non
6.0790654,10.53193751,12.75314051,1.26290648,non
6.085464398,5.719732763,9.204505912,0.803157296,non
6.08589353,8.328701396,10.89757577,-0.977628417,non
6.089134371,10.33462079,11.00240186,1.112052784,non
6.090239153,9.713696615,10.35582616,1.409477773,non
6.092822436,14.18854686,11.7369166,-0.675262089,non
6.093721106,14.23313932,13.21919288,-1.145961946,non
6.09393007,7.689965733,7.150998752,0.878605566,non
6.094728546,10.84042571,8.692460395,-0.995564509,non
6.096353246,14.95816305,12.14599368,-0.522357636,non
6.102823682,-11.10102609,10.31176569,-0.481399355,oui
6.10282992,10.49325427,10.70357601,-0.713427226,non
6.115742525,4.291957495,8.419548319,1.409477773,non
6.117436915,13.22131704,9.914984983,-0.691700078,non
6.118035608,12.11590449,13.16398655,-0.481399355,non
6.119770677,12.64292785,9.859203399,-1.307156892,non
6.12754417,13.08704663,10.22376526,-0.995564509,non
6.128739478,6.185952,10.99945282,1.413435276,non
6.128915608,9.303147651,10.68067038,-1.23656083,non
6.132202516,9.76669776,11.24062808,0.078175099,non
6.134999121,-7.388079457,13.19813807,-0.499011777,oui
6.13602905,7.910513375,9.606491201,0.146797988,non
6.137016236,9.711663564,8.379294084,1,non
6.13828878,6.168195021,5.283942553,1.217904579,non
6.147968127,10.80937729,8.195153239,0.642031925,non
6.151926043,13.47181684,8.719245013,1.376225513,non
6.152121714,9.65840941,11.35277332,0.968545127,non
6.153043412,12.27752461,6.63120434,-1.388098882,non
6.156743551,-8.990940633,10.36982556,1.410888853,oui
6.157098663,11.32694827,7.753639036,-0.499011777,non
6.162162895,7.939754376,9.492231382,0.986635113,non
6.167074177,10.15030642,8.261523615,1.034771586,non
6.168857233,6.352157276,8.619591679,0.986635113,non
6.169327197,9.903288516,10.53769099,-0.522357636,non
6.169847877,10.72865575,6.405149432,0.469610403,non
6.171678254,13.78481392,9.986612238,-0.109400073,non
6.172836886,12.32639198,9.93473466,-1.340083615,non
6.181798222,9.534595149,5.560319803,0.642031925,non
6.18510906,9.118414303,10.53055601,0.843858213,non
6.187401081,6.942009273,12.10003236,0.445923047,non
6.187511052,6.301987957,13.13334567,-1.02619861,non
6.188053694,9.172610094,13.74115189,1.251442223,non
6.191548054,13.82422863,7.692207216,0.724207381,non
6.197665756,13.9593965,7.3585318,-1.160452263,non
6.20098061,12.06189041,13.01949513,1.230438319,non
6.207075657,10.5258699,10.07873723,-0.545539798,non
6.209746436,12.99835726,12.68830263,-1.408399001,non
6.213205749,12.37624117,9.759752427,-0.653160109,non
6.219862426,15.34745787,11.17981017,-0.522357636,non
6.222895293,-16.95631999,10.02577963,0.146797988,oui
6.231695375,13.44457133,6.511533027,0.146797988,non
6.236822175,11.06184702,8.906680503,0.121875919,non
6.239125955,8.415772358,13.03102752,-0.995564509,non
6.240692159,7.877963033,9.47213837,0.053166824,non
6.259107385,13.86031573,10.48095217,1.410888853,non
6.266588079,10.13470033,10.02562729,0.968545127,non
6.271392245,17.59803468,15.90080163,0.642031925,non
6.272657299,11.7451556,7.55814315,-0.522357636,non
6.273356327,10.27040615,11.08232143,-1.008812136,non
6.276542559,5.331299112,9.961212325,-1.410446116,non
6.277238462,15.8746642,11.79337803,0.121875919,non
6.28052154,14.02830126,7.628829078,-1.411691414,non
6.285163373,5.846343894,13.14224962,-0.499011777,non
6.290154163,8.532181662,7.774784788,1.251442223,non
6.296761227,12.53612471,9.941010174,1.381773291,non
6.298784831,9.203333151,9.414724243,-0.63085344,non
6.300891196,-12.50008636,6.966562321,1.376225513,oui
6.304387498,10.76838045,10.73785941,1.410888853,non
6.304870663,13.96905626,9.316571575,1.017545234,non
6.313688989,10.51763611,9.343274339,-1.331874875,non
6.315001246,12.93273751,10.9518908,-0.109400073,non
6.318610274,6.816086318,11.27568683,0.878605566,non
6.320981349,6.270425855,8.254365892,-1.411691414,non
6.322881686,9.719695082,11.08799213,-0.63085344,non
6.326205071,8.493153466,11.98959697,-0.252067502,non
6.327005649,6.330138952,14.59440344,-0.959385954,non
6.328533788,6.120366024,10.67823976,-0.653160109,non
6.332669211,14.84893626,11.14250724,-0.109400073,non
6.334224156,-5.066273494,6.956858013,-0.109400073,oui
6.336819123,9.650111481,11.72334694,1.230438319,non
6.338590644,7.330933937,14.39584255,-0.813428919,non
6.339933182,11.67996832,9.729984665,-0.499011777,non
6.34925375,12.24232387,12.70043529,-1.224219406,non
6.351457811,11.80708763,12.87026523,-1.412964675,non
6.356259278,-9.641351918,9.064184522,0.878605566,oui
6.356367335,12.94406648,9.239491899,-0.713427226,non
6.35701309,-10.32461118,10.185928,-1.392670117,oui
6.360712641,-10.95152707,11.88897502,-0.109400073,oui
6.363519623,10.27698025,12.08496203,1.138581828,non
6.367795058,9.580781022,8.918920028,-0.457784658,non
6.36829413,-14.29933009,9.061283233,1.217904579,oui
6.368351609,8.515144816,14.54852852,-1.38309264,non
6.375492964,7.728757828,11.91132131,0.66423712,non
6.383007219,-11.29622258,5.531070454,-1.008812136,oui
6.383570848,12.64977604,7.129307303,1.017545234,non
6.38390957,14.92327951,9.258534444,-0.848872489,non
6.386575757,9.66227498,11.14052909,0.968545127,non
6.390463689,13.23155562,11.16872343,-1.02619861,non
6.392294449,13.54968114,12.49427103,-0.343824637,non
6.397134814,12.30049069,13.97703843,-0.959385954,non
6.402162507,11.20963345,12.8591694,-0.343824637,non
6.411500131,6.828408788,14.42189048,-0.63085344,non
6.418018136,4.126211145,7.620466274,-1.411691414,non
6.423947414,-5.166041477,8.131006578,1.407209885,oui
6.426442019,11.97036359,12.93248377,1.407209885,non
6.426820657,10.34881039,10.27418537,-0.63085344,non
6.427822045,6.652307916,10.04200047,0.66423712,non
6.430496261,10.05416944,8.153148226,0.702591175,non
6.432290607,6.450235846,3.953970261,-1.316506863,non
6.434776925,11.908159,8.708899511,-0.276661441,non
6.436472583,-11.4956903,7.734271346,1,oui
6.438675569,11.16080912,10.54530801,1.034771586,non
6.443951185,11.98702592,9.278329597,-1.410446116,non
6.444063054,10.13500016,11.01334535,0.843858213,non
6.445561778,12.89376442,13.48218236,1.230438319,non
6.463315544,8.542826149,11.28206921,-0.481399355,non
6.466568427,8.730357628,5.785510691,1.127344574,non
6.468161597,8.914836747,11.58003331,-1.410446116,non
6.469665235,12.83741601,11.67505732,1.336031582,non
6.475681169,10.43289727,13.02428816,1.230438319,non
6.477653099,5.917985406,7.626355253,0.642031925,non
6.479655903,12.67946871,13.03247361,-0.343824637,non
6.482268338,4.651277967,9.84293936,-1.405910518,non
6.482753817,8.465435009,7.954673745,0.288926378,non
6.485257255,6.496362447,5.610996848,-0.713427226,non
6.485673948,5.944165762,12.35885636,0.823636811,non
6.492267461,12.64601657,12.10641701,0.968545127,non
6.492756926,14.27667637,13.30720468,0.858851062,non
6.49343119,13.76772726,12.61462446,0.49315059,non
6.493702025,12.00100086,12.98829946,-0.545539798,non
6.493956099,9.570223532,11.79154995,-0.63085344,non
6.497183096,8.319099194,12.268348,1.112052784,non
6.497487143,6.54601491,8.835448878,-1.02619861,non
6.498085485,10.95936861,11.3156955,1.381773291,non
6.498993597,14.59587652,9.995334292,0.469610403,non
6.511917067,11.37263653,10.70357601,0.66423712,non
6.514140842,5.804125579,14.18262061,1.409477773,non
6.515266643,6.959906522,8.818730091,1.153252282,non
6.517701281,7.611215089,7.248833097,1.034771586,non
6.518254096,14.38821708,6.578208084,-1.388098882,non
6.533476054,-12.39911814,7.820791577,-1.388098882,oui
6.534714149,11.69314692,7.454633558,-1.379053425,non
6.542546634,9.260634569,9.926621967,-1.224219406,non
6.544332553,11.21119274,13.61191269,1.407209885,non
6.54517011,6.269067766,11.48865183,0.053166824,non
6.548117385,9.808353693,11.09420853,1,non
6.548298177,12.06119961,6.764499883,0.803157296,non
6.54956231,6.377558394,9.38271003,1.230438319,non
6.554062118,6.679577738,9.243109414,-1.410446116,non
6.555766128,7.110830942,13.84074156,1.413435276,non
6.556190158,16.04178931,11.68747647,-1.392670117,non
6.565487322,10.57968676,11.80208644,0.823636811,non
6.566904502,11.12674402,7.17110768,1.311883269,non
6.567299964,9.607855614,9.693809514,0.445923047,non
6.568472153,15.8052782,8.222347131,-1.340083615,non
6.575774136,10.14484511,7.804093255,-0.090670539,non
6.576680124,-15.64180072,8.069997673,1.370246451,oui
6.582444795,13.61939901,10.34883442,-1.412964675,non
6.586892743,8.719557095,14.38900315,0.121875919,non
6.58973115,11.30930549,6.535098035,-0.134342216,non
6.592519757,6.890622902,13.06573384,-1.373289779,non
6.594284611,10.89161471,10.61857463,0.724207381,non
6.595520846,7.57539127,8.805408268,0.986635113,non
6.5974005,7.088760019,8.56451268,0.66423712,non
6.597711812,4.493848799,13.5910125,-0.713427226,non
6.602077692,7.56823062,9.025949364,-0.691700078,non
6.602449531,9.888572548,7.151417119,1.390438968,non
6.606202085,10.98958943,10.66739176,1.230438319,non
6.619592175,13.40818266,7.257082214,-0.065673534,non
6.627579638,11.22208673,12.8305567,0.986635113,non
6.628011532,10.22218542,10.93547442,0.878605566,non
6.630236373,9.730892247,10.00696218,1.034771586,non
6.630830509,8.969416217,10.23577741,0.878605566,non
6.633762544,8.634448242,14.13088856,-0.868762346,non
6.634564174,6.858374588,8.104080987,0.510704712,non
6.638029716,9.514673866,5.649268385,-0.090670539,non
6.639937466,7.397297283,6.886335794,0.331669106,non
6.639938501,9.610596993,8.521420821,-0.713427226,non
6.642540294,7.285090944,8.443890945,-1.388098882,non
6.644329956,11.47522016,5.71533408,0.986635113,non
6.644581382,13.63876293,6.813894541,0.49315059,non
6.64803376,11.40947207,13.81589416,-0.522357636,non
6.648688607,7.475859709,10.6041455,1.127344574,non
6.653738996,11.51994086,9.963508799,0.533969634,non
6.654290772,7.143335123,12.8389104,-0.065673534,non
6.660105687,8.179310515,9.964272774,1.412383373,non
6.667948096,7.113221148,10.84793328,0.053166824,non
6.668384814,8.51296874,10.60062348,-0.977628417,non
6.671289642,9.035185044,9.985693648,-0.457784658,non
6.672552526,10.20770137,11.08338554,1.336031582,non
6.674555462,8.703541269,11.96590008,-1.373289779,non
6.674823546,11.61227452,11.55258931,-1.405910518,non
6.675545651,10.06540773,10.52627911,1.376225513,non
6.678319125,15.78103406,10.87798981,-1.392670117,non
6.679985635,6.214212928,12.33630999,0.680754788,non
6.690851096,13.85076104,10.04934691,0.053166824,non
6.695226853,9.553254693,12.65691597,0.533969634,non
6.701332024,8.276415039,7.842542143,0.510704712,non
6.701674363,10.36449835,11.38682026,1.251442223,non
6.703592347,10.5082519,10.99737463,-1.245562797,non
6.706297904,9.182924645,12.34693744,-1.373289779,non
6.706437413,14.09497555,11.78767095,-1.316506863,non
6.712188264,7.576005484,10.31594709,-0.276661441,non
6.712946847,12.07578246,15.73301804,1.376225513,non
6.713966125,-10.67680994,7.826321305,-0.868762346,oui
6.715039474,-5.587762893,9.570236469,-0.63085344,oui
6.715088098,12.03318493,12.35916559,1.153252282,non
6.71523101,8.638040843,12.91423021,-0.109400073,non
6.717081672,15.1313118,13.64765583,0.823636811,non
6.719015448,11.12913407,8.849739313,-1.02619861,non
6.719937346,13.56881264,10.70243459,-0.995564509,non
6.72205586,8.851530158,9.259027845,-0.888379949,non
6.723213622,13.58302333,8.735543159,-1.257223602,non
6.723951502,7.022112141,10.62146455,-0.653160109,non
6.724246796,10.06942657,14.3872933,0.121875919,non
6.724717063,11.07749053,5.722901076,0.702591175,non
6.725639012,13.93186642,11.29940418,-1.38309264,non
6.727900945,7.499975502,6.962205842,1.409477773,non
6.733426093,7.395355684,8.626185516,-0.499011777,non
6.740569336,13.37527196,11.76406957,-1.331874875,non
6.740760679,11.42949704,10.59646482,-0.977628417,non
6.744917401,15.05630064,11.05215577,-0.319487589,non
6.751922875,5.270047004,9.644483069,0.680754788,non
6.752333377,4.710899676,9.253452643,0.803157296,non
6.753013087,13.21481038,10.50287326,1.381773291,non
6.754132936,14.43429755,8.589930783,-1.38309264,non
6.762140321,8.008158427,9.416320406,-0.888379949,non
6.76372926,14.86917701,10.83422719,-1.331874875,non
6.764013218,8.951114064,9.764222594,0.146797988,non
6.769183315,9.884708421,9.779467998,-0.833780174,non
6.770402914,7.959985508,7.39326995,-1.38309264,non
6.773497681,13.00153739,9.420947461,-1.160452263,non
6.778014909,-14.05297759,12.71382305,-0.134342216,oui
6.778548083,10.42749499,10.3241621,-1.388098882,non
6.787014104,16.52842289,7.984641595,1,non
6.787692866,12.65336764,10.05485617,-0.848872489,non
6.789820789,8.91726028,8.519408564,0.803157296,non
6.793396756,10.52186768,11.07683491,1.412383373,non
6.799984318,7.865459325,13.57729732,-1.340083615,non
6.802010796,10.23962477,12.59603894,-1.23656083,non
6.804729636,8.077357498,7.827703737,0.053166824,non
6.805815383,6.484070773,8.091575435,-1.02619861,non
6.814005438,13.26743153,10.7600147,0.469610403,non
6.814985564,11.11134297,10.67759174,0.680754788,non
6.817182841,8.219793674,10.09971927,-1.160452263,non
6.817400852,3.884332035,10.21853111,-1.307156892,non
6.819597901,10.91036024,8.898856575,0.288926378,non
6.821842806,9.277998712,9.849846972,0.858851062,non
6.824052932,15.33579709,10.19453637,-1.316506863,non
6.824638458,10.14894834,9.508804649,-1.412964675,non
6.826488304,12.14131567,9.672118065,-1.405910518,non
6.829002134,11.38326444,9.793317329,1.409477773,non
6.830001642,12.16020115,10.23793518,-0.522357636,non
6.83352177,7.629679325,11.30924491,-0.868762346,non
6.833599019,10.63510082,9.701701654,-1.008812136,non
6.834211069,11.95744383,14.00847057,1.017545234,non
6.836345983,8.9838971,10.12883447,-0.457784658,non
6.837050915,12.68054553,11.53281235,0.121875919,non
6.837421916,4.887997597,11.11380814,0.288926378,non
6.843264917,8.872515731,8.267985575,-0.134342216,non
6.843602535,11.07581186,9.204342203,0.121875919,non
6.844341593,10.8582417,8.782286639,-1.008812136,non
6.844844506,8.447718953,9.036442659,-1.160452263,non
6.845240453,5.409038445,9.035239853,-0.833780174,non
6.853951869,9.121561502,10.7017843,0.986635113,non
6.856872432,5.880621795,6.9178225,0.680754788,non
6.860160221,12.71474838,6.55483407,-1.257223602,non
6.86104879,6.685826026,10.24872406,-1.316506863,non
6.861644355,9.584195848,10.21499091,1.034771586,non
6.868676243,6.439150992,12.97528459,0.823636811,non
6.871157491,9.656415616,9.618962647,-1.307156892,non
6.871583843,4.917851626,8.113171387,-0.675262089,non
6.873572207,8.968847813,7.777058525,0.146797988,non
6.876749513,3.418332266,9.885878879,-1.257223602,non
6.882909856,9.494477006,11.31702564,0.843858213,non
6.885353091,8.432885525,10.58096703,-1.145961946,non
6.886022762,8.952176984,11.50322194,1.390438968,non
6.88606896,6.677743573,7.820791577,0.469610403,non
6.887459489,8.184827659,10.39975021,-0.481399355,non
6.894010298,18.8038983,13.7245627,-1.331874875,non
6.895029157,4.97083856,8.446373866,-1.340083615,non
6.896320753,7.086942843,6.480291884,1.410888853,non
6.898402912,9.176527227,12.44314379,-1.405910518,non
6.902843227,7.770490492,11.95476787,-0.833780174,non
6.906990396,13.7283003,11.12723228,-0.457784658,non
6.90724076,7.85980928,11.73468834,0.680754788,non
6.911916268,10.42436158,8.353237061,0.66423712,non
6.912964791,11.28107036,12.53508006,0.053166824,non
6.913719282,6.88355048,12.46392574,-0.833780174,non
6.91552169,11.75696052,5.271500666,-0.252067502,non
6.918441665,12.7398611,12.93832272,-1.340083615,non
6.922827452,9.500269741,7.812460606,-0.134342216,non
6.926135312,8.673382552,11.27100066,-0.499011777,non
6.930180747,6.404031836,9.379660949,-1.331874875,non
6.93123263,10.18275638,8.86702426,-1.104275898,non
6.932510292,12.06495211,7.517343218,-0.977628417,non
6.940256929,4.452788025,9.560679953,0.986635113,non
6.941983529,9.267631853,9.886031219,-0.653160109,non
6.942633403,16.34517482,13.41980922,1.321027313,non
6.94495873,-11.06195098,7.960085238,-0.813428919,oui
6.94658853,13.34498556,8.369075911,-0.522357636,non
6.947332432,6.547481632,13.44787622,-0.813428919,non
6.948712419,7.807707895,12.91025572,-0.134342216,non
6.950974275,9.842749433,1.981312633,0.469610403,non
6.951707693,10.22630817,9.547349034,0.642031925,non
6.961127917,11.64802257,7.06032213,0.053166824,non
6.961227604,2.916301732,10.39615998,0.355953231,non
6.961235168,10.37819661,10.49939899,-1.307156892,non
6.965012726,5.614274649,9.39537247,-1.340083615,non
6.967186805,13.92009309,10.44590479,-1.257223602,non
6.96826827,14.25543939,10.26121825,-0.813428919,non
6.968302489,5.089559957,10.81324288,1.385650042,non
6.973921824,9.503216994,10.47827598,0.264374828,non
6.984177479,11.74563001,11.57752766,-0.675262089,non
6.985072584,14.57949959,9.613196451,1.138581828,non
6.985765719,12.2783252,11.33627964,1.410888853,non
6.988126804,14.40970293,13.25031579,-0.833780174,non
6.989091187,7.07909192,10.73933279,1.413435276,non
6.989559878,9.753280382,11.12615453,-0.343824637,non
6.990965656,13.24152321,9.457709237,0.858851062,non
6.995962975,10.8951841,7.542599885,0.843858213,non
6.999479001,6.46332135,13.10699761,0.49315059,non
7.001249196,4.281634544,8.759926712,0.968545127,non
7.001276834,10.40689289,6.833339537,-0.134342216,non
7.004610653,14.10100918,8.230055098,0.053166824,non
7.005825186,8.954708597,9.231263246,0.968545127,non
7.006019066,13.69174952,10.18792662,0.823636811,non
